https://baza.nina.gov.pl/projects/196/details,Digitalizacja i rozwój Pracowni Digitalizacji WBP w Opolu. 2014,1 sierpnia 2014 - 15 maja 2015,"Aby kontynuować rozwój naszej pracowni i zapewnić wysoki poziom bezpieczeństwa zbiorów przekazywanych do Pracowni Digitalizacji zakupiono i zamontowano ogniotrwałą szafę do przechowywania cennych materiałów na czas procesu skanowania. Szafa spełnia najwyższe normy bezpieczeństwa dla obiektów papierowych w razie pożaru (klasa odporności ogniowej 120P zgodnie z NT Fire 017). Aby efekt digitalizacji materiałów zabezpieczyć przed błędem ludzkim lub usterką sprzętu zakupiono i zamontowano macierz do długoterminowego przechowywania danych cyfrowych w serwerowni biblioteki. Macierz składa się z 2 elementów i może być rozbudowana o dodatkowe dyski, dokładane w miarę potrzeb. Część z posiadanych cennych materiałów nie mogła być bezpiecznie digitalizowana ze względu na ich niewystarczający kąt otwierania. Aby móc skanować te zbiory, które nie otwierają się do pełnych 180 st. zakupiono odpowiednią przystawkę do posiadanego skanera SMA Scan Master 2 XXL. W trakcie obróbki plików po digitalizacji na posiadanym skanerze Avision występował problem z przesyłaniem i obróbką plików. Aby wyeliminować ten problem zakupiono i uruchomiono w Pracowni Digitalizacji oprogramowanie do skanowania, obróbki i dystrybucji plików ImageWare BCS-2. Do prac nad projektem zostały zatrudnione 2 osoby, które wykonywały pracę skanerzystów oraz redaktorów Opolskiej Biblioteki Cyfrowej. Efektem ich pracy jest wykonanie 53337 skanów, digitalizacja 782 obiektów, w tym inkunabułu, starodruków, rękopisów, zabytkowej kartografii, a także stworzenie opisów i opublikowanie w Opolskiej Bibliotece Cyfrowej 748 z nich. Została doposażona 1 pracownia digitalizacyjna. Liczba zakupionego sprzętu 3 szt. + 1 szt. oprogramowania. Nośniki do przesłania danych do Centrum Kompetencji; System do długoterminowego przechowywania danych; Oprogramowanie do skanowania, obróbki i dystrybucji plików.","158209,72",53337,Opis działań promocyjnych: \n \n Informacja o realizacji zadania pt. „Digitalizacja i rozwój Pracowni Digitalizacji WBP w Opolu” i dofinansowaniu realizacji ze środków Narodowego Instytutu Audiowizualnego w ramach Programu Kultura+ zostały zamieszczone i są dostępne na stronach www Biblioteki - www.wbp.opole.pl w zakładce Projekty oraz Opolskiej Bibliotece Cyfrowej - www.obc.opole.pl. Informacja w lokalnej prasie została zamieszczona październikowym wydaniu lokalnego dziennika – Nowej Trybuny Opolskiej z dnia 30 października 2014 r.
https://baza.nina.gov.pl/projects/149/details,Digitalizacja i udostępniane zasobów kultury i dziedzictwa narodowego 2012.,31 sierpnia 2012 - 31 grudnia 2012,"Celem zadania była rekonstrukcja cyfrowa obrazu i dźwięku filmów fabularnych ""Bez znieczulenia"" Andrzeja Wajdy (1978 r.) i ""Potem nastąpi cisza"" Janusza Morgensterna (1968 r.) oraz przygotowanie zrekonstruowanych materiałów do pełnego ropowszechniania - kino, DVD, nadania, VoD. Zadania zostały wykonane w całości, zgodnie z planem i w założonych terminach. Harmonogram prac był napięty z uwagi na konieczność wykonania całości zadania w 2012 r. (prace rozpoczęto 15.09.2012 r.). Materiały uzyskane w wyniku rekonstrukcji przygotowane zostały do właściwej archiwizacji. Prace rozpoczęte zostały od kontaktu z Filmoteką Narodową, będącą depozytariuszem materiałów wyjściowych filmów. Ocena zniszczenia materiałów pozwala na odpowiedni dobór materiałów, wykorzystywanych do dalszych prac. Materiały są czyszczone, skanowane, po konfomingu rozpoczyna się proces żmudnej rekonstrukcji. Równolegle prowadzone są prace rekonstrukcji cyfrowej dźwięku. Prace te wykonywane są pod nadzorem twórców, w szczególności operatorów obrazu i dźwięku. Współpraca z firmami pracującymi nad rekonstrukcją: Yakumama Film sp. z o.o., The Chimney Pot i Soundplace sp. z o.o. układała się prawidłowo. Kolaudacje filmów z udziałem twórców, przedstawiciela NInA, realizatorów prac rekonstrukcyjnych i prac korekcji kolorystycznej odbyły się w grudniu. Po przyjęciu filmów wykonane zostały materiały do archiwizacji i - odrębnie - do eksploatacji. Kontrola jakości prac odbywała się na bieżąco z udziałem Cyfrowego Repozytorium Filmowego sp. z o.o. Wszyscy partnerzy działań współpracowali harmonijnie.",477299,298682,"Opis działań promocyjnych: \n \n Film ""Bez znieczulenia"" Andrzeja Wajdy jest laureatem Złotych Lwów Gdańskich z 1978 r. Już ten fakt plasuje film w wyjątkowej pozycji. Planowane jest specjalne rozpowszechnianie filmów - lauretatów. Film ""Potem nastąpi cisza"" włączony został do programu uroczystych premier zcyfryzowanych filmów w kinie ""Kultura"" w 2013 roku. W obu przypadkach planowana jest szeroka eksploatacja, także przy uwzględnieniu wykonanych wersji językowych. Obejmuje ona kina cyfrowe, wydania DVD, nadania telewizyjne, jak i świat internetu.; Najciekawsze zdigitalizowane obiekty: \n \n \n Bez znieczulenia \n http://www.zebrafilm.pl/filmy/183-bez-znieczulenia zobacz obiekt >> \n \n Potem nastąpi cisza \n http://www.zebrafilm.pl/filmy/76-potem-nastapi-cisza zobacz obiekt >>"
https://baza.nina.gov.pl/projects/274/details,Digitalizacja i udostępnianie zas. cyfr. kartoteki m. Elbląga. 2015,1 czerwca 2015 - 31 grudnia 2015,"Digitalizacja i publikacja kartoteki meldunkowej mieszkańców Elbląga z zespołu nr 372 - Urząd Meldunkowy w Elblągu z lat ok. 1830 - 1900. Kartoteka składa się z kart papierowych miękkich (wymiary 21 x 18 cm), łącznie ok. 160 000 kart. Kartoteka jest ważnym źródłem do badań genealogicznych oraz historycznych Elbląga, jego mieszkańców oraz okolicznej ludności z terenu Pomorza.",66300,100779,Opis działań promocyjnych: \n \n Informacja o realizacji projektu została opublikowana na stronie Archiwum Państwowego i FanPage Fb.
https://baza.nina.gov.pl/projects/134/details,"Digitalizacja ""Ilustrowanego Kuriera Codziennego"" za lata 1925 - 1938 ze zbiorów Archiwum Państwowego w Krakowie",1 września 2011 - 31 sierpnia 2012,"Małopolska Biblioteka Cyfrowa, której organizatorem jest Wojewódzka Biblioteka Publiczna w Krakowie, zakończyła pracę nad digitalizacją „Ilustrowanego Kuryera Codziennego” za lata 1925-1938 ze zbiorów Archiwum Państwowego w Krakowie. Projekt realizowany jest w ramach Wieloletniego Programu Rządowego Kultura+ (Priorytet ""Digitalizacja""). Był to projekt dotyczący digitalizacji największego dziennika okresu Drugiej Rzeczpospolitej oraz okresu I wojny światowej, stanowiącego obecnie najważniejsze źródło historyczne do badania dziejów Polski Odrodzonej. Wiodąca rola IKC jako głównej kroniki informacyjnej okresu Drugiej Rzeczypospolitej jest potwierdzona przez liczne prace naukowe. Cele projektu: ochrona i zachowanie materialnego dziedzictwa kulturowego, utrwalanie zasobów dziedzictwa kulturowego w formie cyfrowej, poszerzanie oferty biblioteki o usługi dostosowane do potrzeb użytkowników i wymogów stawianych przez szybko zmieniające się standardy zdobywania wiedzy, udoskonalenie sposobów przeszukiwania zawartości dokumentów, wyrównanie szans dostępu do informacji bez względu na miejsce zamieszkania, narodowość, wyznanie. Digitalizacja „Ilustrowanego Kuryera Codziennego” rozpoczęła się już we wrześniu 2011 r. i trwała do końca sierpnia 2012 r. W pracowni digitalizacyjnej Małopolskiej Biblioteki Cyfrowej zeskanowano ponad 90 tys. kart dziennika, a następnie udostępniono on-line 5 tys. numerów „Ilustrowanego Kuryera Codziennego” wraz z dodatkami wydawniczymi. Prace trwały nieprzerwanie przez 10 miesięcy, a zgromadzony materiał w formie cyfrowej zajął ponad 5 TB danych. Dane te, a także informacje z wcześniej realizowanych zadań MBC, zostały zarchiwizowane na specjalnej macierzy dyskowej, zakupionej w ramach funduszy otrzymanych na realizację projektu. Opracowane materiały zostały udostępnione w Małopolskiej Bibliotece Cyfrowej i są indeksowane przez serwery Federacji Bibliotek Cyfrowych oraz udostępniane w sieci polskich bibliotek cyfrowych PIONIER. Intensywna eksploatacja dziennika spowodowała, że żadna polska placówka biblioteczna nie posiada kompletu egzemplarzy zachowanych w dobrym stanie. Aktualnie użytkowe kopie poszczególnych numerów są dostępne w zasobach kilku bibliotek i archiwów w kraju i tylko intensywna akcja scaleniowa pozwoli ocalić zasób. W trakcie realizacji prac digitalizacyjnych „Kuryera” zastosowano nowatorską metodę rozpoznawania tekstu drukowanego, co umożliwiło, po raz pierwszy na taką skalę, wysoką skuteczność indeksacji słowa drukowanego. Dzięki tej technologii zwiększyła się wartość udostępnionego materiału. Udostępnienie IKC w Małopolskiej Bibliotece Cyfrowej stanowiło motywację do ubiegania się o wypożyczenie pozostałych woluminów z lat 1910-1924 oraz 1939 z Biblioteki Jagiellońskiej.",318224,91619,
https://baza.nina.gov.pl/projects/135/details,Digitalizacja „Ilustrowanego Kuriera Codziennego“ kontynuacja za lata 1910-1924 oraz 1939 ze zbiorów Biblioteki Jagiellońskiej,7 maja 2012 - 31 sierpnia 2013,"Małopolska Biblioteka Cyfrowa, której organizatorem jest Wojewódzka Biblioteka Publiczna w Krakowie, zakończyła drugą część prac nad digitalizacją „Ilustrowanego Kuryera Codziennego” za lata 1910-1924 oraz 1939 ze zbiorów Biblioteki Jagiellońskiej. Projekt realizowany jest w ramach Wieloletniego Programu Rządowego Kultura+ (Priorytet ""Digitalizacja""). Motywacją do ubiegania się o wypożyczenie woluminów z lat 1910-1924 oraz 1939 z Biblioteki Jagiellońskiej było udostępnienie wcześniej zeskanowanych woluminów „IKC-a” w MBC. Ilustrowany Kurier Codzienny to największy dziennik okresu Drugiej Rzeczpospolitej oraz okresu I wojny światowej, stanowiący obecnie najważniejsze źródło historyczne do badania dziejów Polski Odrodzonej. Wiodąca rola IKC jako głównej kroniki informacyjnej okresu Drugiej Rzeczypospolitej jest potwierdzona przez liczne prace naukowe. Cele projektu: • Ochrona i zachowanie materialnego dziedzictwa kulturowego, • Utrwalanie zasobów dziedzictwa kulturowego w formie cyfrowej, • Poszerzanie oferty biblioteki o usługi dostosowane do potrzeb użytkowników i wymogów stawianych przez szybko zmieniające się standardy zdobywania wiedzy, • Udoskonalenie sposobów przeszukiwania zawartości dokumentów, • Wyrównanie szans dostępu do informacji bez względu na miejsce zamieszkania, narodowość, wyznanie. Digitalizacja „Ilustrowanego Kuryera Codziennego” rozpoczęła się już we wrześniu 2011 r. i jego pierwsza część trwała do końca sierpnia 2012 r. i obejmowała lata 1925-1938. Część druga trwała do października 2013 r i obejmowała lata 1910-1924. W pracowni digitalizacyjnej Małopolskiej Biblioteki Cyfrowej w drugiej części zeskanowano kolejne 50 tys. stron Kuriera i 5 tys. numerów specjalnych. Prace digitalizacyjne trwały nieprzerwanie przez 2 lata. Zabezpieczono w formie cyfrowej materiał zajmujący prawie 10 TB. Dane te, a także z wcześniejszych realizowanych zadań MBC, zostały zarchiwizowane na specjalnej macierzy dyskowej, która została zakupiona w ramach otrzymanych funduszy na realizację projektu. W trakcie realizacji prac digitalizacyjnych „Kuryera” zastosowano też nowatorską metodę rozpoznawania tekstu drukowanego, co umożliwiło, po raz pierwszy na taką skalę, wysoką skuteczność indeksacji słowa drukowanego. Dzięki tej technologii zwiększyła się wartość udostępnionego materiału. Zeskanowane i opracowane zbiory zostały indeksowane przez serwery Federacji Bibliotek Cyfrowych oraz udostępniane w sieci polskich bibliotek cyfrowych PIONIER. Intensywna eksploatacja dziennika spowodowała, że żadna polska placówka biblioteczna nie posiada kompletu egzemplarzy w dobrym stanie zachowania. Aktualnie użytkowe kopie poszczególnych numerów są dostępne w zasobach kilku bibliotek i archiwów w kraju i tylko intensywna akcja scaleniowa pozwoli ocalić zasób. Do tej pory w ramach Małopolskiej Biblioteki Cyfrowej zdigitalizowano i elektronicznie udostępniono w internecie ponad 2 miliony stron. Zajęło to ponad 7 lat. W tym czasie odwiedziło bibliotekę cyfrową ponad 6 milionów internautów z całego świata, którym oddano do dyspozycji ponad 70 tys. publikacji. Na zakończenie projektu zorganizowano konferencję pn. Digitalizacja „Ilustrowanego Kuryera Codziennego” – z tradycją w przyszłość, która odbyła się 24 października 2013 roku. Została doposażona pracownia digitalizacyjna. Zakupiono 1 szt. sprzętu + 1 szt. oprogramowania, w tym: Zakup infrastruktury do digitalizacji (1 skaner wraz z oprogramowaniem) Liczba za","299263,33",51150,
https://baza.nina.gov.pl/projects/175/details,Digitalizacja kolekcji XIX w. wydań książek J. I. Kraszewskiego,16 września 2013 - 31 października 2014,"Biblioteka Raczyńskich uzyskała dofinansowanie zadania „Digitalizacja kolekcji XIX – wiecznych wydań książek J. I. Kraszewskiego”, w ramach Wieloletniego Projektu Rządowego KULTURA+, Priorytet Digitalizacja. Do cyfryzacji przeznaczono kolekcję XIX w. wydań książek autora Starej baśni, znajdujących się w Pracowni-Muzeum J. I. Kraszewskiego Biblioteki Raczyńskich. Większość z tych cennych książek trafiła do Muzeum dzięki fundatorowi zbiorów - Marianowi Walczakowi. Priorytetem było zdigitalizowanie kolekcji pierwszych wydań oraz tłumaczeń dzieł Kraszewskiego na języki obce. Ze środków otrzymanych w ramach dofinansowaniu zadania zakupiono skaner do formatu A3, wykonano blisko 138 tys. skanów, a do biblioteki cyfrowej wprowadzono ponad 600 rekordów. Zdigitalizowane dzieła i fotografie pisarza można już przeglądać w Wielkopolskiej Bibliotece Cyfrowej w specjalnej wydzielonej kolekcji KRASZEWSCIANA","121863,4",137400,"Opis działań promocyjnych: \n \n Na stronie internetowej Biblioteki Raczyńskich znajduje się informacja na temat realizowanego Zadania, wraz z logo projektu (www.bracz.edu.pl). W Wielkopolskiej Bibliotece Cyfrowej (www.wbc.poznan.pl) w kolekcji KRASZEWSCIANA przy opisie publikacji znajduje się pole ""Sponsor digitalizacji"", w którym wpisywany jest „Narodowy Instytut Audiowizualny”. W dniu 15.01.2014 przedstawiono relację nt. projektu w serwisie informacyjnym w publicznym Radiu Merkury. Podczas spotkania bibliotekarzy w dniu 28.10.2014 r. dotyczącego bibliotek cyfrowych, zaprezentowano założenia i realizację programu digitalizacji zadania. W nr 3/ 2014 czasopisma Biblioteki Raczyńskich ""WINIETA"" zamieszczono artykuł o celach i realizacji Zadania.; Najciekawsze zdigitalizowane obiekty: \n \n \n Kraszewski J. I. : Anafielas: pieśni z podań Litwy. Pieśń 1, [Witolorauda], Wilno, 1846 \n http://www.wbc.poznan.pl/dlibra/docmetadata?id=331435&from=publication zobacz obiekt >> \n \n Athenaeum: pismo poświęcone historii, literaturze, sztukom, krytyce itd. \n http://www.wbc.poznan.pl/dlibra/publication/338196?tab=1 zobacz obiekt >> \n \n Fotografia Józefa Ignacego Kraszewskiego, 1860 \n http://www.wbc.poznan.pl/dlibra/publication?id=414243&tab=3 zobacz obiekt >>"
https://baza.nina.gov.pl/projects/282/details,Digitalizacja ksiąg metrykalnych i zakup skanera A1. 2014,20 sierpnia 2014 - 31 grudnia 2014,"Pracownia została rozbudowana o nowy skaner dziełowy A1 wraz z oprogramowaniem oraz komputer. Zostało stworzone nowe stanowisko pracy dedykowane pod zakupione urządzenie, dla którego przygotowano nowe pomieszczenie. Zakupiono skaner do dokumentowy przelotowy formatu A4 z opcją skanowania na szybie dokumentów do formatu A3 Kodak i2400 wraz z komputerem, monitorem i oprogramowaniem do obsługi. Został zakupiony skaner Zeutschel OS 14000 A1 LS wraz z oprogramowaniem i dokonano szkolenia wyznaczonych pracowników Archiwum w zakresie obsługi sprzętu. Zakupiono dyski SATA 64 MB - 12 szt, dysk Seagate 2 TB - 1 szt., komputer stacjonarny z monitorem, skaner Zeutschel OS 14000 A1. Przeprowadzono digitalizację materiałów archiwalnych. Liczba zakupionego sprzętu: 16 + 4 szt. oprogramowania.",315000,74260,Opis działań promocyjnych: \n \n Informacja o dofinansowaniu została zamieszczona na stronie internetowej Archiwum Państwowego we Wrocławiu oraz na portalu archeion.net
https://baza.nina.gov.pl/projects/230/details,Digitalizacja i udostępnianie zbiorów Muzeum Regionalnego SCK w Mielcu 2012,1 sierpnia 2012 - 6 maja 2013,"Celem było utworzenie pracowni digitalizacji, stworzenie cfrowej bazy dla 500 obiektów muzealnych oraz uruchomienie elektronicznego katalogu online dla powszechnego dostępu. Cele te zostały w całości zrealizowane. W roku 2012 dokonano zakupu sprzętu, w trybie przetargu nieograniczonego, do digitalizacji zbiorów Muzeum Regionalnego SCK. Ten sprzęt to kamera skanująca (zestaw), podświetlarka negatywowa oraz zestaw komputerowy. Dzięki temu możliwe było utworzenie w budynku ""Jadernówki"" Filii MR pracowni digitalizacyjnej. W początkach 2013 zakupiony został program MIDAS - Sysytem katalogowania zabytków kultury materialnej wraz z usługą skatalogowania 500 zdigitalizowanych obiektów. Zakup i wdrażanie programu MIDAS trwało od stycznia do kwietnia 2013 r., a efekt tych prac czyli elektroniczny katalog zdigitalizowanych obiektów i udostępnianie tak utworzonej bazy danych online w zakresie przewidzianym na rok 2012 dotyczyło zakupu sprzętu do digitalizacji na użytek Muzeum Regionalnego SCK w Mielcu. Dostawę sprzętu wymienionego w kosztorysie zadania zrealizowała firma ""MIKROFILM - SERVICE"", ul. Krótka 1, 05-090 Raszyn. Dostawa sprzętu i jego instalacja w budynku Oddziału Fotograficznego Muzeum Regionalnego SCK, przy ul. Jadernych 19 w Mielcu, miała miejsce 17.12.2012 r. Dostarczony sprzęt był zgodny ze specyfikacją przetargową, a jego instalacja odbyła się bez problemów. Sprzedawca wystawił fakturę VAT nr 725/12/2012 która została zapłacona przez SCK 27.12.2012 r. Natomiast program MIDAS zakupiony został w firmie ""Arch-Info"" z siedzibą we Wrocławiu 52-424, al. Piastów 97 - ta część zadania realizowana była w 2013 r. Koszt zakupu programu wyniósł 40000 zł (faktura VAT nr 1/03/2013 i dokładnie pokrył się z kosztorysem zadania.","167489,5",550,"Opis działań promocyjnych: \n \n Informację o realizowanym (w trakcie jego trwania) i zrealizowanym (już po jego zakończeniu) zadaniu ukazały się w następujących mediach: TVP Rzeszów (w styczniu i maju br. w głównym wydaniu Wiadomości i serwisach informacyjnych), Radiu Rzeszów, Radiu Leliwa, Radiu Dobra Nowina Małopolska, w Tygodniku Regionalnym KORSO, a także na portalu Urzędu Miejskiego w Mielcu oraz największych regionalnych portalach informacyjnych: www.hejmielec.pl i www.czyliwiesz.pl . Na płycie CD dołączonej do niniejszego sprawozdania znajdują się print screeny ze stron internetowych wyżej wymienionych mediów zawierających informację o realizowanym zadaniu. Co oczywiści o realizowanym zadaniu informuje strona internetowa Muzem Regionalnego w Mielcu."
https://baza.nina.gov.pl/projects/171/details,Digitalizacja ksiąg metrykalnych (XVI–XX w.) i Akt Nadzoru Budowlanego Miasta Szczecin (XIX i XX w.) z zasobu Archiwum Państwowego w Szczecinie oraz rozbudowa infrastruktury technicznej dla przetwarzania i przechowywania zasobów cyfrowych,1 października 2012 - 31 grudnia 2013,"Głównym celem projektu była kontynuacja digitalizacji materiałów archiwalnych, w tym najważniejszych zespołów z zasobu Archiwum Państwowego w Szczecinie, które w 2011 r. otrzymało dofinansowanie na zakup kamery skanującej oraz infrastruktury do obsługi skanów, co zostało zrealizowane. Digitalizacji, w pierwszej kolejności, poddane zostały księgi metrykalne i USC od XVI do XX w. i Akta Nadzoru Budowlanego z XIX i XX W. Są to jedne z najczęściej wykorzystywanych archiwaliów dotyczących Pomorza Zachodniego. Poprzez to ulegają postępującej degradacji i ich zabezpieczenie jest pilną potrzebą. W szczególności odnosi się to do akt ANB, które są architektonicznym zapisem urbanistycznego rozwoju Szczecina. Są niepowtarzalne, i oprócz wartości historycznej, posiadają wciąż wielką wartość użytkową. Natomiast księgi metrykalne w dużej mierze wykorzystywane są przez użytkowników z zagranicy, posiadających swoje pomorskie korzenie i prowadzących badania genealogiczne. Zdigitalizowane archiwalia udostępniane są dwutorowo: w Internecie oraz bezpośrednio w pracowni naukowej Archiwum, przy jednoczesnym odchodzeniu od udostępniania na miejscu oryginałów. W pracowni naukowej są przygotowane stanowiska komputerowe do ich udostępniania. Trzeba podkreślić, iż w przypadku tak Akt Nadzoru Budowlanego (w tym plany, projekty zabudowy przestrzennej miasta), jak i ksiąg metrykalnych bardzo często zamawiane są ich kserokopie. Zdigitalizowanie tych materiałów umożliwi bezinwazyjne dla akt wykonywanie kopii. Zakładane cele zostały osiągnięte, a nawet przekroczono liczbę planowanych skanów. Skanowaniu zostały poddane w szczególności księgi USC, następnie Akta Nadzoru Budowalnego oraz księgi metrykalne. Łącznie w trakcie realizacji projektu wykonano 192 858 skanów (w 2012 r. - 60 000 i 132 858 w 2013 r.). Równocześnie w ramach rozbudowy infrastruktury technicznej zakupiono sprzęt dla przetwarzania i przechowywania zasobów cyfrowych oraz stół reprograficzny. Zrealizowane czynności w ramach projektu pozwoliły na zwiększenie liczby zdigitalizowanych archiwaliów, unowocześnienie i przyspieszenie czynności związanych z zabezpieczeniem, przechowywaniem i udostępnianiem źródeł archiwalnych. W 2013 r. zgodnie z projektem, w ramach inwestycji zakupiono stół reprograficzny z ręczną regulacją oraz półkę dyskową do macierzy, a także rozbudowano istniejącą półkę dyskową. Dokonano również zakupu dysku twardego IBM.",179200,192858,"Opis działań promocyjnych: \n \n Odnośnie do realizacji zadania 4 lipca 2012 r. ukazał się artykuł w „Kurierze Szczecińskim” pt. „Archiwalia w internecie. Na początek policja budowlana i metryki”. Polskie Radio Szczecin zrealizowało audycję pt. „Archiwum przenosi się do sieci”, w której pracownicy archiwum mówili o realizacji tego zadania i zakładanych celach. Na stronie internetowej Archiwum Państwowego w Szczecinie umieszczono informację o realizacji projektu w ramach WPR Kultura +, umieszczono tam fotografie nowo powstałej pracowni digitalizacji i linki do systematycznie umieszczanych w internecie zdigitalizowanych materiałów archiwalnych. Ponadto taka informacja ukazała się także na profilu AP w Szczecinie na Facebooku. 3 stycznia 2014 r. w audycji Polskiego Radia Szczecin uczestniczyła zastępca dyrektora AP w Szczecinie Maria Frankel, która mówiła m.in. o zabezpieczeniu archiwaliów w formie cyfrowej oraz uczestnictwie szczecińskiego archiwum w WPR Kultura +. Zaznaczyła wymierne korzyści związane z zabezpieczaniem w formie cyfrowej archiwaliów, w tym przypadku niezwykle cennych i często wykorzystywanych akt USC i ksiąg metrykalnych. Słuchacze mogli się też dowiedzieć o możliwości dostępu do skanów poprzez portal „Szukaj w archiwach” oraz stronę internetową szczecińskiego archiwum."
https://baza.nina.gov.pl/projects/304/details,Digitalizacja ksiąg USC z terenu południowo-zachodniej Wielkopolski. 2012,10 sierpnia 2012 - 31 grudnia 2013,"Wykonano digit. materiałów archiwalnych (zeskanowano zgodnie z planem księgi USC: Chociszewice, Cielążyń, Czernina, Dubin, Drzewce Stare, Garzyn, Gostyń, Gryżyna, Jędrzychowice, Jurosin, Kaszczor, Kawczyn, Kobylin, Kościan, Krobia - 684 jed. 94 700 skanów).","127426,57",94700,"Opis działań promocyjnych: \n \n Promocja zadania odbyła się w miesiącu kwietniu z powodu zameszczenia skanów na portalu www.szukajwarchiwach.pl. Z promocji ukazały się artykuły prasowe w gazetach ""Panorama Leszczyńska"". ""Leszczyński Notatnik Akademicki"", informacja o projekcie znalazła się również na stronach: AP Leszno, NDAP, gazety ""Panorama Leszczyńska"""
https://baza.nina.gov.pl/projects/254/details,"Digitalizacja, indeksacja i udostępnienie spisu ludności Łodzi. 2013",1 czerwca 2013 - 30 września 2014,"Celem projektu było wykonanie kopii cyfrowych spisu ludności Łodzi z lat 1918-1920, którego karty znajdują się z zespole archiwalnym Akta miasta Łodzi w zasobie Archiwum Państwowego w Łodzi. Materiały zostały dodatkowo zindeksowane, aby ułatwić wyszukiwanie danych. Całość została przekazana do Narodowego Archiwum Cyfrowego w celu nieodpłatnego udostępnienia w Internecie.",243400,379281,Dodatkowe informacje o bazie danych i jej dostępności: \n \n http://www.szukajwarchiwach.pl/39/221/0/3.2.3#tabJednostki
https://baza.nina.gov.pl/projects/254/details,,,,,,"Opis działań promocyjnych: \n \n Przeprowadzono akcję informacyjną o prowadzonej digitalizacji na stronach Archiwum Państwowego w Łodzi oraz w serwisie Facebook. Opublikowano karty ze spisu ludności dotyczące znanych osób. Informacji o indeksie i zdigitalizowanych materiałach udzielano odwiedzającym Archiwum podczas wystawy zorganizowanej w APŁ w dniach 6-9 czerwca 2014 r.; Najciekawsze zdigitalizowane obiekty: \n \n \n Władysław Hańcza (właściwie Władysław Tosik), ur. 1905 r., aktor \n http://www.szukajwarchiwach.pl/39/221/0/4.12/25150/str/1/12/15/YvvHNNGE6nyal4MzThcJkw/#tabSkany zobacz obiekt >>"
https://baza.nina.gov.pl/projects/303/details,Digitalizacja ksiąg USC z terenu południowozachodniej Wielkopolski. 2013,15 sierpnia 2013 - 31 grudnia 2014,"Wykonano digit. materiałów archiwalnych (zeskanowano zgodnie z planem księgi USC: Krobia, Krzywiń, Leszno, Lubiń, Miejska Górka, Mórkowo, Niepart, Osieczna, Pakosław - 391 jednostki - 81 200 skanów). Uzupełniono i zweryfikowano inwentarz archiwalny w systemie ZOSIA.","103909,35",81200,"Opis działań promocyjnych: \n \n Promocja odbywała się w Muzeum Ziemi Wschowskiej we Wschowie podczas Dnia z Archiwum. mgr B. Tomczyk przybliżyła cele i zadania projektu oraz możliwości poszukiwania przodków na portalu www.szukajwarchiwach.pl. Promocji towarzyszył folder ""Digitalizacja ksiąg USC z terenu południowozachodniej Wlkp"". Na temat projektu ukazały się także informacje w lokalnych mediach: Radio Elka, ""Panorama Leszczyńska""."
https://baza.nina.gov.pl/projects/307/details,Digitalizacja materiałów ewidencji ludności Wielkopolski w okresie XIX i XX wieku oraz rozbudowa infrastruktury pracowni digitalizacji poprzez zorganizowanie jej filii w Oddziałach Zamiejscowych Archiwum w Gnieźnie i Koninie. 2011,16 sierpnia 2011 - 31 grudnia 2011,"Etap I - digitalizacja kartoteki mieszkańców miasta Poznania z XIX-XX wieku oraz udostępnienie jej w Internecie w domenie publicznej (ZoSIA). Została wykonana digitalizacja części zespołu Akta miasta Poznania - kartoteka mieszkańców miasta Poznania. Ogółem digitliazcji poddano 110 j.a. na ogólną ilość kart/stron: 95 850. Etap II - zakup i montaż sprzętu do skanownia, obróbki i archiwizacji dla Oddziałów Zamiejscowych Archiwum w Gnieźnie i Koninie. Etap III - promocja projektu (okolicznościowa wystawa, zakończenie i rozliczenie projektu). Zakupiono 8 szt. sprzętu oraz 4 szt. oprogramowania, w tym: zakup 2 szt skanerów formatu A2 do zbiorów zszytych wraz z oprogramowaniem i zestawem komputerowym do obsługi skanera; zakup macierzy dyskowych z dyskami do przechowywania zdigitalizowanych materiałów.","722326,58",95850,"Opis działań promocyjnych: \n \n Archiwum Państwowe w Poznaniu, jako wykonawca zadania pn. ""Digitalizacja materiałów ewidencji ludności Wlkp. w okresie XIX i XX wieku oraz rozbudowa infrastruktury pracowni digitalizacji poprzez zorgaznizowanie jej filii w Oddziałach Zamiejscowych Archiwum w Gnieźnie i Koninie"", zorganizowało szeroką akcję promocyjną. Dla uatrakcyjnienie promocji ww. projektu, na parterze w holu w gmachu Głównym Archiwum przy ul. 23 Lutego 41/43, przygotowana została mini wystawa prezentująca oryginały kartotek ewidencyjnych znanych mieszkańców miasta Poznania. Tak więc można zobaczyć karty meldunkowe między innymi: K. Kantaka, J. Żupańskiego, M. Jackowskiego, F. Nowowiejskiego, L. Wyczółkowskiego. W ramach promocji zadania w dniu 30.12.2011 kilkakrotnie wyemitowano na antenie TVP Poznań informacje w serwisie informacyjnym ""Teleskop""."
